Order Id,Customer ID,Cust_name,Age,City,State,Order Date,Ord_Status,Product ID,Prod_Name,Category,Sub category,Price,Quantity,Amount,Paymt-Mode,Delivery Time,Delivery status,Distance,Rating,REVENUE,DELIVERY_time,Distance_category,Order Type,MONTH,,,,,,,,,,,,,,,,,
O009809,C09809,Aditya Reddy,50,Ahmedabad,Gujarat,2023-08-28 00:00:00,Delivered,P00373,Green Curd 1L,Grocery & Staples,Dal & Pulses,340,1,770,Cash on Delivery,56,Delivered On Time,8.9,4,340,Slow,Far,Successful,August,,,,,,,,,,,,,,,,,
O009810,C09810,Aryan Jain,26,Chennai,Tamil Nadu,2024-09-14 00:00:00,Delivered,P00628,Pure Dishwash 200g,Personal Care,Deos & Perfumes,240,3,900,UPI,60,Delivered On Time,8.1,4,720,Slow,Far,Successful,September,,,,,,,,,,,,,,,,,
O009811,C09811,Riya Singh,42,Chennai,Tamil Nadu,2024-11-21 00:00:00,Delivered,P00290,Metro Shampoo 2kg,Dairy & Bakery,Breads,130,4,560,Wallet,16,Delivered Late,1.4,4,520,Fast,Near,Successful,November,,,,,,,,,,,,,,,,,
O009812,C09812,Diya Sharma,29,Hyderabad,Telangana,2024-10-03 00:00:00,Delivered,P00451,Green Namkeen 200g,Dairy & Bakery,Cakes,50,1,510,Credit Card,54,Delivered Late,6.7,5,50,Slow,Far,Successful,October,,,,,,,,,,,,,,,,,
O009813,C09813,Rohan Patel,45,Chennai,Tamil Nadu,2024-09-02 00:00:00,Delivered,P00155,Fresh Tomato 200g,Baby Care,Baby Food,500,2,300,Debit Card,72,Delivered Late,8.7,5,1000,Slow,Far,Successful,September,,,,,,,,,,,,,,,,,
O009814,C09814,Riya Jain,33,Ahmedabad,Gujarat,2023-03-27 00:00:00,Delivered,P00301,Quick Cookies 12 pcs,Personal Care,Oral Care,560,1,130,Credit Card,13,Delivered On Time,2.1,4,560,Fast,Near,Successful,March,,,,,,,,,,,,,,,,,
O009815,C09815,Rohan Mehta,59,Delhi,Delhi,2024-05-12 00:00:00,Delivered,Not found,Not found,Not found,Not found,0,5,2000,UPI,90,Delivered Late,9.2,4,0,Slow,Far,Successful,May,,,,,,,,,,,,,,,,,
O009816,C09816,Kabir Gupta,43,Delhi,Delhi,2024-12-25 00:00:00,Delivered,P00501,Metro Milk 500ml,Baby Care,Baby Food,600,4,1480,UPI,64,Delivered Late,8.6,5,2400,Slow,Far,Successful,December,,,,,,,,,,,,,,,,,
O009817,C09817,Isha Mehta,40,Kolkata,West Bengal,2024-12-25 00:00:00,Delivered,P00165,Happy Cookies 500g,Dairy & Bakery,Curd & Yogurt,270,5,700,UPI,31,Delivered Late,2.9,4,1350,Fast,Near,Successful,December,,,,,,,,,,,,,,,,,
O009818,C09818,Krishna Jain,19,Pune,Maharashtra,2024-09-28 00:00:00,Delivered,P00393,Pure Atta 1L,Grocery & Staples,Dry Fruits,530,4,960,Cash on Delivery,33,Delivered Late,1.6,3,2120,Fast,Near,Successful,September,,,,,,,,,,,,,,,,,
O009819,C09819,Kriti Mehta,28,Kolkata,West Bengal,2023-09-07 00:00:00,Delivered,P00771,Urban Dishwash 1L,Grocery & Staples,Dal & Pulses,240,5,1800,UPI,52,Delivered Late,4.2,4,1200,Slow,Near,Successful,September,,,,,,,,,,,,,,,,,
O009820,C09820,Kriti Mehta,32,Jaipur,Rajasthan,2023-09-10 00:00:00,Delivered,Not found,Not found,Not found,Not found,0,4,600,UPI,18,Delivered On Time,4.1,5,0,Fast,Near,Successful,September,,,,,,,,,,,,,,,,,
O009821,C09821,Aditya Gupta,21,Bengaluru,Karnataka,2024-12-29 00:00:00,Delivered,P00823,Fresh Basmati Rice 500g,Grocery & Staples,Dal & Pulses,90,4,880,UPI,9,Delivered On Time,1,5,360,Fast,Near,Successful,December,,,,,,,,,,,,,,,,,
O009822,C09822,Isha Gupta,35,Ahmedabad,Gujarat,2023-06-07 00:00:00,Cancelled,P00907,Pure Curd 500ml,Household,Laundry,50,3,300,Credit Card,50,Delivered Late,6.8,5,150,Slow,Far,Failed,June,,,,,,,,,,,,,,,,,
O009823,C09823,Vivaan Reddy,27,Chennai,Tamil Nadu,2023-08-29 00:00:00,Delivered,P00736,Smart Tomato 500ml,Personal Care,Deos & Perfumes,170,2,560,UPI,59,Delivered On Time,9.5,5,340,Slow,Far,Successful,August,,,,,,,,,,,,,,,,,
O009824,C09824,Yash Gupta,27,Kolkata,West Bengal,2024-03-07 00:00:00,Cancelled,P00317,Happy Toor Dal 500ml,Personal Care,Skin Care,420,5,2500,Credit Card,81,Delivered On Time,9.1,3,2100,Slow,Far,Failed,March,,,,,,,,,,,,,,,,,
O009825,C09825,Isha Sharma,33,Mumbai,Maharashtra,2023-12-31 00:00:00,Delivered,P00636,Good Milk 500ml,Grocery & Staples,Dry Fruits,340,1,60,UPI,57,Delivered On Time,9.2,3,340,Slow,Far,Successful,December,,,,,,,,,,,,,,,,,
O009826,C09826,Riya Gupta,43,Kolkata,West Bengal,2024-03-21 00:00:00,Delivered,P00203,Green Bread 1kg,Beverages,Juices,130,3,960,Wallet,39,Delivered On Time,4.9,4,390,Fast,Near,Successful,March,,,,,,,,,,,,,,,,,
O009827,C09827,Aarav Yadav,31,Lucknow,Uttar Pradesh,2024-07-25 00:00:00,Cancelled,P00162,Fresh Floor Cleaner 2kg,Dairy & Bakery,Paneer,20,3,270,Debit Card,48,Delivered Late,6.9,5,60,Slow,Far,Failed,July,,,,,,,,,,,,,,,,,
O009828,C09828,Saanvi Singh,48,Kolkata,West Bengal,2023-04-01 00:00:00,Out for Delivery,P00144,Pure Juice 12 pcs,Fruits & Vegetables,Fresh Fruits,300,2,320,Debit Card,64,Delivered Late,8.8,4,600,Slow,Far,Failed,April,,,,,,,,,,,,,,,,,
O009829,C09829,Nisha Patel,48,Bengaluru,Karnataka,2023-11-06 00:00:00,Out for Delivery,Not found,Not found,Not found,Not found,0,5,500,Debit Card,26,Delivered On Time,3.8,5,0,Fast,Near,Failed,November,,,,,,,,,,,,,,,,,
O009830,C09830,Aryan Reddy,37,Delhi,Delhi,2024-07-02 00:00:00,Delivered,P00560,Pure Almonds 1kg,Baby Care,Baby Skin Care,760,3,120,UPI,54,Delivered Late,6.5,5,2280,Slow,Far,Successful,July,,,,,,,,,,,,,,,,,
O009831,C09831,Meera Jain,24,Bengaluru,Karnataka,2024-02-27 00:00:00,Cancelled,P00908,Green Toor Dal 200g,Snacks & Branded Foods,Instant Food,70,1,270,Debit Card,71,Delivered On Time,9.5,2,70,Slow,Far,Failed,February,,,,,,,,,,,,,,,,,
O009832,C09832,Krishna Khan,55,Lucknow,Uttar Pradesh,2023-11-09 00:00:00,Delivered,Not found,Not found,Not found,Not found,0,5,1150,UPI,35,Delivered Late,3.1,5,0,Fast,Near,Successful,November,,,,,,,,,,,,,,,,,
O009833,C09833,Riya Jain,36,Jaipur,Rajasthan,2024-04-03 00:00:00,Delivered,P00875,Metro Cookies 200g,Baby Care,Diapers,110,1,150,Credit Card,68,Delivered Late,8,5,110,Slow,Far,Successful,April,,,,,,,,,,,,,,,,,
O009834,C09834,Pooja Reddy,53,Delhi,Delhi,2023-02-21 00:00:00,Delivered,P00758,Pure Tea 1kg,Snacks & Branded Foods,Biscuits & Cookies,230,4,1160,Debit Card,30,Delivered Late,3,5,920,Fast,Near,Successful,February,,,,,,,,,,,,,,,,,
O009835,C09835,Riya Yadav,18,Chennai,Tamil Nadu,2023-11-17 00:00:00,Delivered,P00879,Happy Tea 1L,Household,Disposables,300,4,880,UPI,19,Delivered On Time,2.8,4,1200,Fast,Near,Successful,November,,,,,,,,,,,,,,,,,
O009836,C09836,Meera Khan,30,Bengaluru,Karnataka,2023-11-01 00:00:00,Delivered,P00119,Urban Dishwash 200g,Beverages,Juices,220,5,2450,Debit Card,13,Delivered Late,1.5,3,1100,Fast,Near,Successful,November,,,,,,,,,,,,,,,,,
O009837,C09837,Khushi Khan,51,Delhi,Delhi,2024-01-21 00:00:00,Delivered,P00916,Happy Toor Dal 500g,Snacks & Branded Foods,Chips & Namkeen,70,2,200,UPI,31,Delivered Late,1.9,4,140,Fast,Near,Successful,January,,,,,,,,,,,,,,,,,
O009838,C09838,Isha Gupta,42,Pune,Maharashtra,2023-07-05 00:00:00,Delivered,P00117,Happy Atta 2kg,Dairy & Bakery,Paneer,40,2,180,UPI,28,Delivered Late,2,4,80,Fast,Near,Successful,July,,,,,,,,,,,,,,,,,
O009839,C09839,Nisha Patel,38,Delhi,Delhi,2023-10-01 00:00:00,Delivered,P01122,Smart Floor Cleaner 500g,Baby Care,Diapers,670,4,680,Wallet,49,Delivered On Time,7.4,4,2680,Slow,Far,Successful,October,,,,,,,,,,,,,,,,,
O009840,C09840,Aarav Yadav,26,Jaipur,Rajasthan,2023-11-27 00:00:00,Cancelled,P00622,Pure Almonds 1kg,Snacks & Branded Foods,Chips & Namkeen,210,2,980,UPI,41,Delivered Late,6.3,5,420,Fast,Far,Failed,November,,,,,,,,,,,,,,,,,
O009841,C09841,Saanvi Singh,37,Ahmedabad,Gujarat,2023-01-29 00:00:00,Delivered,P01187,Metro Eggs 500g,Fruits & Vegetables,Herbs,80,2,760,Credit Card,48,Delivered Late,5,3,160,Slow,Near,Successful,January,,,,,,,,,,,,,,,,,
O009842,C09842,Aarav Verma,42,Bengaluru,Karnataka,2024-07-17 00:00:00,Delivered,P00006,Fresh Tea 500ml,Beverages,Juices,130,1,100,Net Banking,8,Delivered On Time,2.5,5,130,Fast,Near,Successful,July,,,,,,,,,,,,,,,,,
O009843,C09843,Krishna Patel,49,Mumbai,Maharashtra,2023-01-18 00:00:00,Cancelled,P01189,Pure Atta 500ml,Grocery & Staples,Dal & Pulses,260,3,300,UPI,41,Delivered Late,5,4,780,Fast,Near,Failed,January,,,,,,,,,,,,,,,,,
O009844,C09844,Ananya Patel,48,Jaipur,Rajasthan,2024-05-31 00:00:00,Delivered,P00833,Metro Shampoo 500g,Fruits & Vegetables,Fresh Vegetables,30,4,1120,UPI,58,Delivered On Time,8,5,120,Slow,Far,Successful,May,,,,,,,,,,,,,,,,,
O009845,C09845,Diya Khan,38,Chennai,Tamil Nadu,2023-07-17 00:00:00,Delivered,P00287,Smart Toothpaste 500g,Dairy & Bakery,Paneer,200,4,800,Debit Card,42,Delivered Late,7,3,800,Fast,Far,Successful,July,,,,,,,,,,,,,,,,,
O009846,C09846,Ananya Verma,19,Chennai,Tamil Nadu,2024-08-11 00:00:00,Delivered,P00341,Urban Milk 6 pcs,Household,Disposables,220,4,680,Net Banking,25,Delivered On Time,2.7,4,880,Fast,Near,Successful,August,,,,,,,,,,,,,,,,,
O009847,C09847,Meera Mehta,53,Pune,Maharashtra,2023-06-10 00:00:00,Delivered,P01038,Urban Shampoo 500ml,Baby Care,Baby Skin Care,800,4,680,Credit Card,30,Delivered Late,3.6,3,3200,Fast,Near,Successful,June,,,,,,,,,,,,,,,,,
O009848,C09848,Ananya Gupta,21,Pune,Maharashtra,2023-03-11 00:00:00,Delivered,P00064,Good Toor Dal 2kg,Snacks & Branded Foods,Chips & Namkeen,40,5,900,Credit Card,13,Delivered Late,0.6,5,200,Fast,Near,Successful,March,,,,,,,,,,,,,,,,,
O009849,C09849,Vivaan Reddy,19,Kolkata,West Bengal,2024-10-04 00:00:00,Delivered,P00155,Fresh Tomato 200g,Baby Care,Baby Food,500,4,1480,Debit Card,31,Delivered On Time,5.6,5,2000,Fast,Near,Successful,October,,,,,,,,,,,,,,,,,
O009850,C09850,Isha Khan,50,Mumbai,Maharashtra,2023-08-10 00:00:00,Delivered,P00336,Daily Potato 500ml,Dairy & Bakery,Milk,40,5,1100,Credit Card,18,Delivered Late,1.2,3,200,Fast,Near,Successful,August,,,,,,,,,,,,,,,,,
O009851,C09851,Diya Mehta,31,Lucknow,Uttar Pradesh,2024-06-02 00:00:00,Delivered,P00005,Fresh Chocolate 1L,Household,Disposables,180,5,500,UPI,19,Delivered On Time,3.7,5,900,Fast,Near,Successful,June,,,,,,,,,,,,,,,,,
O009852,C09852,Khushi Verma,58,Jaipur,Rajasthan,2024-05-14 00:00:00,Delivered,P00545,Green Tea 12 pcs,Dairy & Bakery,Milk,280,3,1050,UPI,40,Delivered Late,4.4,3,840,Fast,Near,Successful,May,,,,,,,,,,,,,,,,,
O009853,C09853,Aryan Gupta,21,Bengaluru,Karnataka,2023-07-26 00:00:00,Delivered,P00118,Daily Basmati Rice 500g,Household,Disposables,400,4,600,Credit Card,38,Delivered Late,5.1,5,1600,Fast,Near,Successful,July,,,,,,,,,,,,,,,,,
O009854,C09854,Vihaan Khan,43,Mumbai,Maharashtra,2023-11-19 00:00:00,Cancelled,P00307,Pure Shampoo 1kg,Personal Care,Skin Care,90,1,540,UPI,28,Delivered Late,3.3,5,90,Fast,Near,Failed,November,,,,,,,,,,,,,,,,,
O009855,C09855,Meera Mehta,23,Chennai,Tamil Nadu,2023-12-23 00:00:00,Out for Delivery,P00985,Daily Tea 1kg,Household,Disposables,260,1,320,Debit Card,49,Delivered On Time,8.6,4,260,Slow,Far,Failed,December,,,,,,,,,,,,,,,,,
O009856,C09856,Khushi Mehta,45,Lucknow,Uttar Pradesh,2023-09-11 00:00:00,Delivered,P00958,Metro Floor Cleaner 2kg,Fruits & Vegetables,Fresh Vegetables,110,2,340,Debit Card,5,Delivered On Time,1.4,2,220,Fast,Near,Successful,September,,,,,,,,,,,,,,,,,
O009857,C09857,Vihaan Jain,41,Chennai,Tamil Nadu,2024-12-17 00:00:00,Delivered,P00093,Fresh Apple 500ml,Grocery & Staples,Atta & Flour,150,1,100,UPI,62,Delivered Late,7.8,4,150,Slow,Far,Successful,December,,,,,,,,,,,,,,,,,
O009858,C09858,Meera Patel,22,Pune,Maharashtra,2024-10-27 00:00:00,Out for Delivery,P00216,Green Cookies 500ml,Fruits & Vegetables,Fresh Vegetables,270,3,720,UPI,82,Delivered Late,9.7,5,810,Slow,Far,Failed,October,,,,,,,,,,,,,,,,,
O009859,C09859,Meera Patel,42,Chennai,Tamil Nadu,2024-08-23 00:00:00,Delivered,P00644,Pure Toor Dal 500ml,Personal Care,Hair Care,440,4,320,UPI,36,Delivered Late,3.1,5,1760,Fast,Near,Successful,August,,,,,,,,,,,,,,,,,
O009860,C09860,Pooja Patel,36,Hyderabad,Telangana,2024-02-20 00:00:00,Delivered,P00229,Smart Chocolate 200g,Dairy & Bakery,Curd & Yogurt,210,4,760,UPI,33,Delivered On Time,3.9,5,840,Fast,Near,Successful,February,,,,,,,,,,,,,,,,,
O009861,C09861,Kabir Reddy,47,Jaipur,Rajasthan,2023-01-28 00:00:00,Delivered,P00982,Quick Eggs 6 pcs,Grocery & Staples,Dry Fruits,280,2,520,Net Banking,27,Delivered Late,2.1,5,560,Fast,Near,Successful,January,,,,,,,,,,,,,,,,,
O009862,C09862,Diya Khan,22,Delhi,Delhi,2024-08-31 00:00:00,Delivered,P00008,Pure Tomato 1L,Beverages,Energy Drinks,140,5,550,Wallet,28,Delivered Late,2.7,5,700,Fast,Near,Successful,August,,,,,,,,,,,,,,,,,
O009863,C09863,Ananya Khan,44,Mumbai,Maharashtra,2024-06-20 00:00:00,Returned,P00253,Happy Curd 500g,Dairy & Bakery,Milk,160,2,220,UPI,17,Delivered On Time,3.8,4,320,Fast,Near,Failed,June,,,,,,,,,,,,,,,,,
O009864,C09864,Isha Reddy,50,Ahmedabad,Gujarat,2024-02-19 00:00:00,Delivered,P00552,Pure Curd 1kg,Baby Care,Diapers,550,3,300,UPI,26,Delivered On Time,5.6,3,1650,Fast,Near,Successful,February,,,,,,,,,,,,,,,,,
O009865,C09865,Kriti Sharma,52,Bengaluru,Karnataka,2023-07-29 00:00:00,Delivered,P00577,Urban Chocolate 2kg,Baby Care,Baby Skin Care,640,5,1400,UPI,49,Delivered On Time,9.1,3,3200,Slow,Far,Successful,July,,,,,,,,,,,,,,,,,
O009866,C09866,Nisha Khan,36,Ahmedabad,Gujarat,2024-02-25 00:00:00,Delivered,P00474,Metro Milk 1L,Baby Care,Diapers,650,3,1410,UPI,5,Delivered On Time,1.2,4,1950,Fast,Near,Successful,February,,,,,,,,,,,,,,,,,
O009867,C09867,Aarav Jain,19,Bengaluru,Karnataka,2024-11-17 00:00:00,Cancelled,P00569,Daily Apple 6 pcs,Snacks & Branded Foods,Instant Food,150,3,750,UPI,73,Delivered Late,8.3,4,450,Slow,Far,Failed,November,,,,,,,,,,,,,,,,,
O009868,C09868,Nisha Jain,49,Hyderabad,Telangana,2023-09-10 00:00:00,Delivered,P00585,Fresh Tea 500ml,Personal Care,Oral Care,580,3,360,UPI,73,Delivered Late,8,5,1740,Slow,Far,Successful,September,,,,,,,,,,,,,,,,,
O009869,C09869,Vihaan Mehta,55,Chennai,Tamil Nadu,2023-10-05 00:00:00,Delivered,P00200,Smart Toor Dal 500g,Fruits & Vegetables,Fresh Vegetables,100,4,840,UPI,85,Delivered Late,8.2,4,400,Slow,Far,Successful,October,,,,,,,,,,,,,,,,,
O009870,C09870,Ananya Gupta,41,Kolkata,West Bengal,2023-05-16 00:00:00,Cancelled,P00167,Fresh Apple 1kg,Baby Care,Diapers,790,2,420,Credit Card,66,Delivered On Time,8.9,4,1580,Slow,Far,Failed,May,,,,,,,,,,,,,,,,,
O009871,C09871,Meera Mehta,30,Jaipur,Rajasthan,2024-01-22 00:00:00,Delivered,P01046,Fresh Cashew 200g,Beverages,Soft Drinks,70,3,120,UPI,94,Delivered Late,9.1,3,210,Slow,Far,Successful,January,,,,,,,,,,,,,,,,,
O009872,C09872,Meera Reddy,53,Mumbai,Maharashtra,2024-04-25 00:00:00,Delivered,P00707,Metro Toor Dal 6 pcs,Fruits & Vegetables,Herbs,160,5,2400,UPI,52,Delivered Late,8.3,2,800,Slow,Far,Successful,April,,,,,,,,,,,,,,,,,
O009873,C09873,Isha Singh,37,Pune,Maharashtra,2023-02-19 00:00:00,Delivered,P00903,Smart Tomato 1L,Grocery & Staples,Dry Fruits,160,2,200,Credit Card,28,Delivered On Time,4.3,5,320,Fast,Near,Successful,February,,,,,,,,,,,,,,,,,
O009874,C09874,Pooja Yadav,47,Hyderabad,Telangana,2023-10-26 00:00:00,Cancelled,P00949,Quick Dishwash 500ml,Fruits & Vegetables,Herbs,270,4,640,UPI,18,Delivered On Time,2.5,5,1080,Fast,Near,Failed,October,,,,,,,,,,,,,,,,,
O009875,C09875,Aditya Yadav,54,Lucknow,Uttar Pradesh,2023-01-14 00:00:00,Delivered,P01161,Good Coffee 12 pcs,Household,Laundry,240,5,450,Cash on Delivery,35,Delivered Late,2.6,4,1200,Fast,Near,Successful,January,,,,,,,,,,,,,,,,,
O009876,C09876,Krishna Singh,45,Delhi,Delhi,2023-09-11 00:00:00,Delivered,P00671,Daily Juice 6 pcs,Personal Care,Skin Care,340,1,130,UPI,57,Delivered Late,6.6,2,340,Slow,Far,Successful,September,,,,,,,,,,,,,,,,,
O009877,C09877,Aarav Gupta,48,Kolkata,West Bengal,2024-01-23 00:00:00,Delivered,Not found,Not found,Not found,Not found,0,5,1250,UPI,63,Delivered On Time,7.9,5,0,Slow,Far,Successful,January,,,,,,,,,,,,,,,,,
O009878,C09878,Nisha Verma,57,Chennai,Tamil Nadu,2024-01-31 00:00:00,Delivered,P00262,Urban Dishwash 200g,Baby Care,Baby Food,180,5,1450,UPI,69,Delivered Late,6.2,4,900,Slow,Far,Successful,January,,,,,,,,,,,,,,,,,
O009879,C09879,Saanvi Patel,51,Ahmedabad,Gujarat,2023-02-22 00:00:00,Delivered,Not found,Not found,Not found,Not found,0,5,750,UPI,27,Delivered On Time,3.6,5,0,Fast,Near,Successful,February,,,,,,,,,,,,,,,,,
O009880,C09880,Isha Yadav,36,Ahmedabad,Gujarat,2024-07-30 00:00:00,Delivered,P00621,Daily Shampoo 500ml,Baby Care,Baby Skin Care,120,3,810,UPI,13,Delivered On Time,2.9,4,360,Fast,Near,Successful,July,,,,,,,,,,,,,,,,,
O009881,C09881,Meera Verma,32,Chennai,Tamil Nadu,2023-04-16 00:00:00,Delivered,P00924,Daily Eggs 500ml,Fruits & Vegetables,Fresh Vegetables,100,2,160,Cash on Delivery,66,Delivered Late,8.6,3,200,Slow,Far,Successful,April,,,,,,,,,,,,,,,,,
O009882,C09882,Pooja Khan,54,Lucknow,Uttar Pradesh,2023-01-20 00:00:00,Delivered,P00866,Daily Tea 200g,Grocery & Staples,Dal & Pulses,150,4,2240,UPI,32,Delivered On Time,7,5,600,Fast,Far,Successful,January,,,,,,,,,,,,,,,,,
O009883,C09883,Ananya Verma,38,Kolkata,West Bengal,2024-03-22 00:00:00,Delivered,P01019,Metro Dishwash 1L,Snacks & Branded Foods,Instant Food,150,2,120,UPI,43,Delivered Late,3.9,4,300,Fast,Near,Successful,March,,,,,,,,,,,,,,,,,
O009884,C09884,Yash Reddy,27,Delhi,Delhi,2023-03-28 00:00:00,Cancelled,P00449,Happy Atta 1kg,Snacks & Branded Foods,Instant Food,150,4,840,UPI,5,Delivered On Time,1.7,4,600,Fast,Near,Failed,March,,,,,,,,,,,,,,,,,
O009885,C09885,Pooja Verma,29,Kolkata,West Bengal,2024-06-05 00:00:00,Delivered,P00018,Happy Banana 12 pcs,Dairy & Bakery,Curd & Yogurt,220,5,1300,Cash on Delivery,19,Delivered Late,1.2,3,1100,Fast,Near,Successful,June,,,,,,,,,,,,,,,,,
O009886,C09886,Kriti Mehta,28,Ahmedabad,Gujarat,2024-11-29 00:00:00,Delivered,P00379,Daily Eggs 6 pcs,Fruits & Vegetables,Fresh Fruits,70,5,200,Wallet,23,Delivered Late,2.6,5,350,Fast,Near,Successful,November,,,,,,,,,,,,,,,,,
O009887,C09887,Kabir Patel,29,Kolkata,West Bengal,2024-10-18 00:00:00,Delivered,Not found,Not found,Not found,Not found,0,5,550,UPI,14,Delivered On Time,1.5,4,0,Fast,Near,Successful,October,,,,,,,,,,,,,,,,,
O009888,C09888,Saanvi Patel,51,Bengaluru,Karnataka,2024-10-12 00:00:00,Delivered,P00302,Green Floor Cleaner 6 pcs,Fruits & Vegetables,Fresh Fruits,150,1,30,Debit Card,84,Delivered Late,8.5,5,150,Slow,Far,Successful,October,,,,,,,,,,,,,,,,,
O009889,C09889,Ishaan Khan,22,Bengaluru,Karnataka,2023-06-02 00:00:00,Delivered,P00383,Pure Atta 6 pcs,Dairy & Bakery,Paneer,300,5,200,Debit Card,41,Delivered On Time,6.7,5,1500,Fast,Far,Successful,June,,,,,,,,,,,,,,,,,
O009890,C09890,Vivaan Khan,57,Ahmedabad,Gujarat,2023-04-18 00:00:00,Delivered,P00437,Smart Toor Dal 500g,Snacks & Branded Foods,Instant Food,40,3,150,Credit Card,5,Delivered On Time,0.5,4,120,Fast,Near,Successful,April,,,,,,,,,,,,,,,,,
O009891,C09891,Kriti Jain,45,Lucknow,Uttar Pradesh,2024-02-16 00:00:00,Delivered,P00515,Quick Floor Cleaner 500ml,Household,Laundry,220,2,1500,UPI,47,Delivered Late,5.2,4,440,Slow,Near,Successful,February,,,,,,,,,,,,,,,,,
O009892,C09892,Yash Jain,57,Jaipur,Rajasthan,2024-01-18 00:00:00,Delivered,P00970,Happy Cold Drink 2kg,Personal Care,Oral Care,320,1,240,UPI,15,Delivered Late,1.5,4,320,Fast,Near,Successful,January,,,,,,,,,,,,,,,,,
O009893,C09893,Pooja Reddy,42,Chennai,Tamil Nadu,2023-07-19 00:00:00,Delivered,P00929,Quick Apple 500ml,Grocery & Staples,Dry Fruits,130,1,480,UPI,51,Delivered On Time,6.6,4,130,Slow,Far,Successful,July,,,,,,,,,,,,,,,,,
O009894,C09894,Aarav Jain,18,Kolkata,West Bengal,2023-11-26 00:00:00,Delivered,P01164,Smart Curd 500ml,Snacks & Branded Foods,Biscuits & Cookies,100,4,880,Debit Card,34,Delivered Late,2.4,3,400,Fast,Near,Successful,November,,,,,,,,,,,,,,,,,
O009895,C09895,Isha Yadav,30,Mumbai,Maharashtra,2024-05-20 00:00:00,Delivered,Not found,Not found,Not found,Not found,0,5,200,UPI,25,Delivered Late,1.9,3,0,Fast,Near,Successful,May,,,,,,,,,,,,,,,,,
O009896,C09896,Rohan Yadav,59,Jaipur,Rajasthan,2023-11-03 00:00:00,Cancelled,P00743,Green Almonds 500g,Personal Care,Deos & Perfumes,440,4,640,Cash on Delivery,28,Delivered On Time,3.6,4,1760,Fast,Near,Failed,November,,,,,,,,,,,,,,,,,
O009897,C09897,Meera Yadav,26,Mumbai,Maharashtra,2024-06-30 00:00:00,Delivered,P00805,Good Basmati Rice 12 pcs,Baby Care,Diapers,340,3,900,UPI,22,Delivered On Time,3.6,5,1020,Fast,Near,Successful,June,,,,,,,,,,,,,,,,,
O009898,C09898,Isha Yadav,37,Delhi,Delhi,2024-09-21 00:00:00,Delivered,P00390,Daily Dishwash 200g,Household,Laundry,60,1,220,Debit Card,87,Delivered Late,9.2,5,60,Slow,Far,Successful,September,,,,,,,,,,,,,,,,,
O009899,C09899,Rohan Gupta,60,Mumbai,Maharashtra,2023-05-22 00:00:00,Delivered,P00711,Happy Apple 1kg,Beverages,Juices,90,3,720,Cash on Delivery,71,Delivered On Time,9.2,3,270,Slow,Far,Successful,May,,,,,,,,,,,,,,,,,
O009900,C09900,Yash Gupta,53,Ahmedabad,Gujarat,2024-04-10 00:00:00,Delivered,P00103,Quick Chocolate 1kg,Household,Cleaning Supplies,200,3,1920,UPI,6,Delivered On Time,0.7,3,600,Fast,Near,Successful,April,,,,,,,,,,,,,,,,,
O009901,C09901,Aditya Jain,45,Kolkata,West Bengal,2024-09-13 00:00:00,Delivered,P01027,Happy Toothpaste 6 pcs,Household,Laundry,40,4,1040,UPI,69,Delivered Late,9.2,1,160,Slow,Far,Successful,September,,,,,,,,,,,,,,,,,
O009902,C09902,Saanvi Sharma,49,Lucknow,Uttar Pradesh,2024-03-06 00:00:00,Delivered,P00959,Happy Potato 200g,Dairy & Bakery,Milk,190,4,560,UPI,14,Delivered Late,1.4,4,760,Fast,Near,Successful,March,,,,,,,,,,,,,,,,,
O009903,C09903,Krishna Verma,48,Delhi,Delhi,2023-07-30 00:00:00,Cancelled,P00205,Smart Cashew 1kg,Dairy & Bakery,Cakes,110,4,160,UPI,28,Delivered Late,2.3,3,440,Fast,Near,Failed,July,,,,,,,,,,,,,,,,,
O009904,C09904,Kabir Sharma,39,Jaipur,Rajasthan,2023-09-08 00:00:00,Returned,P00197,Good Toothpaste 500ml,Snacks & Branded Foods,Chips & Namkeen,230,5,1500,UPI,20,Delivered Late,1.8,4,1150,Fast,Near,Failed,September,,,,,,,,,,,,,,,,,
O009905,C09905,Isha Yadav,18,Delhi,Delhi,2024-01-13 00:00:00,Delivered,P00045,Smart Curd 200g,Dairy & Bakery,Paneer,180,3,360,UPI,71,Delivered Late,8.5,2,540,Slow,Far,Successful,January,,,,,,,,,,,,,,,,,
O009906,C09906,Kriti Yadav,24,Hyderabad,Telangana,2024-04-10 00:00:00,Delivered,P00164,Urban Tea 6 pcs,Baby Care,Diapers,440,3,1470,Cash on Delivery,47,Delivered On Time,9.5,4,1320,Slow,Far,Successful,April,,,,,,,,,,,,,,,,,
O009907,C09907,Kriti Gupta,27,Mumbai,Maharashtra,2024-08-11 00:00:00,Cancelled,P00597,Happy Tomato 500g,Personal Care,Deos & Perfumes,410,5,2450,UPI,70,Delivered Late,9.6,3,2050,Slow,Far,Failed,August,,,,,,,,,,,,,,,,,
O009908,C09908,Isha Verma,33,Mumbai,Maharashtra,2023-05-22 00:00:00,Delivered,P00685,Good Tea 2kg,Baby Care,Baby Food,560,3,360,Debit Card,19,Delivered Late,0.9,4,1680,Fast,Near,Successful,May,,,,,,,,,,,,,,,,,
